iid,pid,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec_o
405,392,30,25,20,15,5,5,8,8,10,9,10,15,20,15,30,10,10,4,7,7,8,7,0
405,393,30,25,20,15,5,5,8,8,10,9,10,8,20,25,25,12,10,7,9,8,8,8,1
405,394,30,25,20,15,5,5,8,8,10,9,10,18,19,16,15,15,17,9,8,7,7,7,0
405,395,30,25,20,15,5,5,8,8,10,9,10,20,20,20,10,10,20,8,8,7,9,7,0
405,396,30,25,20,15,5,5,8,8,10,9,10,15,18,18,18,15,16,8,10,10,10,8,1
406,379,20,20,20,20,20,0,6,7,8,8,9,15,15,20,15,15,20,6,9,6,8,9,0
406,380,20,20,20,20,20,0,6,7,8,8,9,20,20,20,15,15,10,4,7,9,9,9,1
406,381,20,20,20,20,20,0,6,7,8,8,9,20,10,20,35,5,10,7,7,10,9,8,0
406,382,20,20,20,20,20,0,6,7,8,8,9,25,25,25,10,10,5,7,7,7,7,10,1
406,383,20,20,20,20,20,0,6,7,8,8,9,25,20,10,20,15,10,7,9,7,6,6,0
406,384,20,20,20,20,20,0,6,7,8,8,9,20,20,20,20,20,0,8,8,9,8,9,0
406,385,20,20,20,20,20,0,6,7,8,8,9,25,20,20,20,10,5,8,8,6,8,6,1
406,386,20,20,20,20,20,0,6,7,8,8,9,15,10,30,10,15,20,7,8,9,9,9,0
406,387,20,20,20,20,20,0,6,7,8,8,9,20,15,25,15,15,10,8,8,8,8,8,0
406,388,20,20,20,20,20,0,6,7,8,8,9,22,17,15,15,15,16,8,8,7,8,8,0
406,389,20,20,20,20,20,0,6,7,8,8,9,20,30,20,20,0,10,8,10,9,7,5,0
406,390,20,20,20,20,20,0,6,7,8,8,9,10,20,20,10,10,30,8,8,8,8,8,1
406,391,20,20,20,20,20,0,6,7,8,8,9,35,0,35,10,10,10,8,9,9,9,7,0
406,392,20,20,20,20,20,0,6,7,8,8,9,15,20,15,30,10,10,4,7,7,8,7,0
406,393,20,20,20,20,20,0,6,7,8,8,9,8,20,25,25,12,10,7,9,8,8,8,1
406,394,20,20,20,20,20,0,6,7,8,8,9,18,19,16,15,15,17,9,8,7,7,7,0
406,395,20,20,20,20,20,0,6,7,8,8,9,20,20,20,10,10,20,8,8,7,9,7,1
406,396,20,20,20,20,20,0,6,7,8,8,9,15,18,18,18,15,16,8,10,10,10,8,0
407,379,30,15,15,15,15,10,7,9,8,7,8,15,15,20,15,15,20,6,9,6,8,9,1
407,380,30,15,15,15,15,10,7,9,8,7,8,20,20,20,15,15,10,4,7,9,9,9,1
407,381,30,15,15,15,15,10,7,9,8,7,8,20,10,20,35,5,10,7,7,10,9,8,1
407,382,30,15,15,15,15,10,7,9,8,7,8,25,25,25,10,10,5,7,7,7,7,10,1
407,383,30,15,15,15,15,10,7,9,8,7,8,25,20,10,20,15,10,7,9,7,6,6,1
407,384,30,15,15,15,15,10,7,9,8,7,8,20,20,20,20,20,0,8,8,9,8,9,1
407,385,30,15,15,15,15,10,7,9,8,7,8,25,20,20,20,10,5,8,8,6,8,6,1
407,386,30,15,15,15,15,10,7,9,8,7,8,15,10,30,10,15,20,7,8,9,9,9,1
407,387,30,15,15,15,15,10,7,9,8,7,8,20,15,25,15,15,10,8,8,8,8,8,1
407,388,30,15,15,15,15,10,7,9,8,7,8,22,17,15,15,15,16,8,8,7,8,8,0
407,389,30,15,15,15,15,10,7,9,8,7,8,20,30,20,20,0,10,8,10,9,7,5,0
407,390,30,15,15,15,15,10,7,9,8,7,8,10,20,20,10,10,30,8,8,8,8,8,1
407,391,30,15,15,15,15,10,7,9,8,7,8,35,0,35,10,10,10,8,9,9,9,7,0
407,392,30,15,15,15,15,10,7,9,8,7,8,15,20,15,30,10,10,4,7,7,8,7,0
407,393,30,15,15,15,15,10,7,9,8,7,8,8,20,25,25,12,10,7,9,8,8,8,1
407,394,30,15,15,15,15,10,7,9,8,7,8,18,19,16,15,15,17,9,8,7,7,7,0
407,395,30,15,15,15,15,10,7,9,8,7,8,20,20,20,10,10,20,8,8,7,9,7,1
407,396,30,15,15,15,15,10,7,9,8,7,8,15,18,18,18,15,16,8,10,10,10,8,1
408,379,20,10,20,20,10,20,8,7,10,8,9,15,15,20,15,15,20,6,9,6,8,9,0
408,380,20,10,20,20,10,20,8,7,10,8,9,20,20,20,15,15,10,4,7,9,9,9,1
408,381,20,10,20,20,10,20,8,7,10,8,9,20,10,20,35,5,10,7,7,10,9,8,0
408,382,20,10,20,20,10,20,8,7,10,8,9,25,25,25,10,10,5,7,7,7,7,10,1
408,383,20,10,20,20,10,20,8,7,10,8,9,25,20,10,20,15,10,7,9,7,6,6,0
408,384,20,10,20,20,10,20,8,7,10,8,9,20,20,20,20,20,0,8,8,9,8,9,0
408,385,20,10,20,20,10,20,8,7,10,8,9,25,20,20,20,10,5,8,8,6,8,6,1
408,386,20,10,20,20,10,20,8,7,10,8,9,15,10,30,10,15,20,7,8,9,9,9,1
408,387,20,10,20,20,10,20,8,7,10,8,9,20,15,25,15,15,10,8,8,8,8,8,1
408,388,20,10,20,20,10,20,8,7,10,8,9,22,17,15,15,15,16,8,8,7,8,8,0
408,389,20,10,20,20,10,20,8,7,10,8,9,20,30,20,20,0,10,8,10,9,7,5,1
408,390,20,10,20,20,10,20,8,7,10,8,9,10,20,20,10,10,30,8,8,8,8,8,1
408,391,20,10,20,20,10,20,8,7,10,8,9,35,0,35,10,10,10,8,9,9,9,7,0
408,392,20,10,20,20,10,20,8,7,10,8,9,15,20,15,30,10,10,4,7,7,8,7,0
408,393,20,10,20,20,10,20,8,7,10,8,9,8,20,25,25,12,10,7,9,8,8,8,1
408,394,20,10,20,20,10,20,8,7,10,8,9,18,19,16,15,15,17,9,8,7,7,7,0
408,395,20,10,20,20,10,20,8,7,10,8,9,20,20,20,10,10,20,8,8,7,9,7,0
408,396,20,10,20,20,10,20,8,7,10,8,9,15,18,18,18,15,16,8,10,10,10,8,1
409,379,20,15,20,20,10,15,7,9,8,9,8,15,15,20,15,15,20,6,9,6,8,9,0
409,380,20,15,20,20,10,15,7,9,8,9,8,20,20,20,15,15,10,4,7,9,9,9,1
409,381,20,15,20,20,10,15,7,9,8,9,8,20,10,20,35,5,10,7,7,10,9,8,1
409,382,20,15,20,20,10,15,7,9,8,9,8,25,25,25,10,10,5,7,7,7,7,10,1
409,383,20,15,20,20,10,15,7,9,8,9,8,25,20,10,20,15,10,7,9,7,6,6,0
409,384,20,15,20,20,10,15,7,9,8,9,8,20,20,20,20,20,0,8,8,9,8,9,1
409,385,20,15,20,20,10,15,7,9,8,9,8,25,20,20,20,10,5,8,8,6,8,6,1
409,386,20,15,20,20,10,15,7,9,8,9,8,15,10,30,10,15,20,7,8,9,9,9,0
409,387,20,15,20,20,10,15,7,9,8,9,8,20,15,25,15,15,10,8,8,8,8,8,1
409,388,20,15,20,20,10,15,7,9,8,9,8,22,17,15,15,15,16,8,8,7,8,8,0
409,389,20,15,20,20,10,15,7,9,8,9,8,20,30,20,20,0,10,8,10,9,7,5,1
409,390,20,15,20,20,10,15,7,9,8,9,8,10,20,20,10,10,30,8,8,8,8,8,1
409,391,20,15,20,20,10,15,7,9,8,9,8,35,0,35,10,10,10,8,9,9,9,7,0
409,392,20,15,20,20,10,15,7,9,8,9,8,15,20,15,30,10,10,4,7,7,8,7,1
409,393,20,15,20,20,10,15,7,9,8,9,8,8,20,25,25,12,10,7,9,8,8,8,1
409,394,20,15,20,20,10,15,7,9,8,9,8,18,19,16,15,15,17,9,8,7,7,7,0
409,395,20,15,20,20,10,15,7,9,8,9,8,20,20,20,10,10,20,8,8,7,9,7,1
409,396,20,15,20,20,10,15,7,9,8,9,8,15,18,18,18,15,16,8,10,10,10,8,0
410,379,20,20,20,20,10,10,7,10,6,10,10,15,15,20,15,15,20,6,9,6,8,9,0
410,380,20,20,20,20,10,10,7,10,6,10,10,20,20,20,15,15,10,4,7,9,9,9,1
410,381,20,20,20,20,10,10,7,10,6,10,10,20,10,20,35,5,10,7,7,10,9,8,1
410,382,20,20,20,20,10,10,7,10,6,10,10,25,25,25,10,10,5,7,7,7,7,10,1
410,383,20,20,20,20,10,10,7,10,6,10,10,25,20,10,20,15,10,7,9,7,6,6,0
410,384,20,20,20,20,10,10,7,10,6,10,10,20,20,20,20,20,0,8,8,9,8,9,1
410,385,20,20,20,20,10,10,7,10,6,10,10,25,20,20,20,10,5,8,8,6,8,6,1
410,386,20,20,20,20,10,10,7,10,6,10,10,15,10,30,10,15,20,7,8,9,9,9,1
410,387,20,20,20,20,10,10,7,10,6,10,10,20,15,25,15,15,10,8,8,8,8,8,0
410,388,20,20,20,20,10,10,7,10,6,10,10,22,17,15,15,15,16,8,8,7,8,8,0
410,389,20,20,20,20,10,10,7,10,6,10,10,20,30,20,20,0,10,8,10,9,7,5,1
410,390,20,20,20,20,10,10,7,10,6,10,10,10,20,20,10,10,30,8,8,8,8,8,1
410,391,20,20,20,20,10,10,7,10,6,10,10,35,0,35,10,10,10,8,9,9,9,7,1
410,392,20,20,20,20,10,10,7,10,6,10,10,15,20,15,30,10,10,4,7,7,8,7,1
410,393,20,20,20,20,10,10,7,10,6,10,10,8,20,25,25,12,10,7,9,8,8,8,0
410,394,20,20,20,20,10,10,7,10,6,10,10,18,19,16,15,15,17,9,8,7,7,7,1
410,395,20,20,20,20,10,10,7,10,6,10,10,20,20,20,10,10,20,8,8,7,9,7,1
410,396,20,20,20,20,10,10,7,10,6,10,10,15,18,18,18,15,16,8,10,10,10,8,1
411,379,35,15,15,25,10,0,8,6,9,7,5,15,15,20,15,15,20,6,9,6,8,9,1
411,380,35,15,15,25,10,0,8,6,9,7,5,20,20,20,15,15,10,4,7,9,9,9,1
411,381,35,15,15,25,10,0,8,6,9,7,5,20,10,20,35,5,10,7,7,10,9,8,0
411,382,35,15,15,25,10,0,8,6,9,7,5,25,25,25,10,10,5,7,7,7,7,10,0
411,383,35,15,15,25,10,0,8,6,9,7,5,25,20,10,20,15,10,7,9,7,6,6,0
411,384,35,15,15,25,10,0,8,6,9,7,5,20,20,20,20,20,0,8,8,9,8,9,1
411,385,35,15,15,25,10,0,8,6,9,7,5,25,20,20,20,10,5,8,8,6,8,6,1
411,386,35,15,15,25,10,0,8,6,9,7,5,15,10,30,10,15,20,7,8,9,9,9,1
411,387,35,15,15,25,10,0,8,6,9,7,5,20,15,25,15,15,10,8,8,8,8,8,1
411,388,35,15,15,25,10,0,8,6,9,7,5,22,17,15,15,15,16,8,8,7,8,8,0
411,389,35,15,15,25,10,0,8,6,9,7,5,20,30,20,20,0,10,8,10,9,7,5,0
411,390,35,15,15,25,10,0,8,6,9,7,5,10,20,20,10,10,30,8,8,8,8,8,1
411,391,35,15,15,25,10,0,8,6,9,7,5,35,0,35,10,10,10,8,9,9,9,7,0
411,392,35,15,15,25,10,0,8,6,9,7,5,15,20,15,30,10,10,4,7,7,8,7,0
411,393,35,15,15,25,10,0,8,6,9,7,5,8,20,25,25,12,10,7,9,8,8,8,1
411,394,35,15,15,25,10,0,8,6,9,7,5,18,19,16,15,15,17,9,8,7,7,7,0
411,395,35,15,15,25,10,0,8,6,9,7,5,20,20,20,10,10,20,8,8,7,9,7,0
411,396,35,15,15,25,10,0,8,6,9,7,5,15,18,18,18,15,16,8,10,10,10,8,1
412,379,75,5,5,5,5,5,7,7,8,8,8,15,15,20,15,15,20,6,9,6,8,9,0
412,380,75,5,5,5,5,5,7,7,8,8,8,20,20,20,15,15,10,4,7,9,9,9,0
412,381,75,5,5,5,5,5,7,7,8,8,8,20,10,20,35,5,10,7,7,10,9,8,0
412,382,75,5,5,5,5,5,7,7,8,8,8,25,25,25,10,10,5,7,7,7,7,10,0
412,383,75,5,5,5,5,5,7,7,8,8,8,25,20,10,20,15,10,7,9,7,6,6,1
412,384,75,5,5,5,5,5,7,7,8,8,8,20,20,20,20,20,0,8,8,9,8,9,1
412,385,75,5,5,5,5,5,7,7,8,8,8,25,20,20,20,10,5,8,8,6,8,6,0
412,386,75,5,5,5,5,5,7,7,8,8,8,15,10,30,10,15,20,7,8,9,9,9,1
412,387,75,5,5,5,5,5,7,7,8,8,8,20,15,25,15,15,10,8,8,8,8,8,1
412,388,75,5,5,5,5,5,7,7,8,8,8,22,17,15,15,15,16,8,8,7,8,8,0
412,389,75,5,5,5,5,5,7,7,8,8,8,20,30,20,20,0,10,8,10,9,7,5,0
412,390,75,5,5,5,5,5,7,7,8,8,8,10,20,20,10,10,30,8,8,8,8,8,1
412,391,75,5,5,5,5,5,7,7,8,8,8,35,0,35,10,10,10,8,9,9,9,7,0
412,392,75,5,5,5,5,5,7,7,8,8,8,15,20,15,30,10,10,4,7,7,8,7,0
412,393,75,5,5,5,5,5,7,7,8,8,8,8,20,25,25,12,10,7,9,8,8,8,0
412,394,75,5,5,5,5,5,7,7,8,8,8,18,19,16,15,15,17,9,8,7,7,7,0
412,395,75,5,5,5,5,5,7,7,8,8,8,20,20,20,10,10,20,8,8,7,9,7,0
412,396,75,5,5,5,5,5,7,7,8,8,8,15,18,18,18,15,16,8,10,10,10,8,1
413,379,10,10,30,30,5,15,7,9,7,8,6,15,15,20,15,15,20,6,9,6,8,9,0
413,380,10,10,30,30,5,15,7,9,7,8,6,20,20,20,15,15,10,4,7,9,9,9,1
413,381,10,10,30,30,5,15,7,9,7,8,6,20,10,20,35,5,10,7,7,10,9,8,1
413,382,10,10,30,30,5,15,7,9,7,8,6,25,25,25,10,10,5,7,7,7,7,10,1
413,383,10,10,30,30,5,15,7,9,7,8,6,25,20,10,20,15,10,7,9,7,6,6,1
413,384,10,10,30,30,5,15,7,9,7,8,6,20,20,20,20,20,0,8,8,9,8,9,0
413,385,10,10,30,30,5,15,7,9,7,8,6,25,20,20,20,10,5,8,8,6,8,6,1
413,386,10,10,30,30,5,15,7,9,7,8,6,15,10,30,10,15,20,7,8,9,9,9,1
413,387,10,10,30,30,5,15,7,9,7,8,6,20,15,25,15,15,10,8,8,8,8,8,0
413,388,10,10,30,30,5,15,7,9,7,8,6,22,17,15,15,15,16,8,8,7,8,8,0
413,389,10,10,30,30,5,15,7,9,7,8,6,20,30,20,20,0,10,8,10,9,7,5,1
413,390,10,10,30,30,5,15,7,9,7,8,6,10,20,20,10,10,30,8,8,8,8,8,1
413,391,10,10,30,30,5,15,7,9,7,8,6,35,0,35,10,10,10,8,9,9,9,7,0
413,392,10,10,30,30,5,15,7,9,7,8,6,15,20,15,30,10,10,4,7,7,8,7,1
413,393,10,10,30,30,5,15,7,9,7,8,6,8,20,25,25,12,10,7,9,8,8,8,0
413,394,10,10,30,30,5,15,7,9,7,8,6,18,19,16,15,15,17,9,8,7,7,7,0
413,395,10,10,30,30,5,15,7,9,7,8,6,20,20,20,10,10,20,8,8,7,9,7,1
413,396,10,10,30,30,5,15,7,9,7,8,6,15,18,18,18,15,16,8,10,10,10,8,1
415,379,10,20,40,10,10,10,7,8,4,10,8,15,15,20,15,15,20,6,9,6,8,9,0
415,380,10,20,40,10,10,10,7,8,4,10,8,20,20,20,15,15,10,4,7,9,9,9,0
415,381,10,20,40,10,10,10,7,8,4,10,8,20,10,20,35,5,10,7,7,10,9,8,0
415,382,10,20,40,10,10,10,7,8,4,10,8,25,25,25,10,10,5,7,7,7,7,10,0
415,383,10,20,40,10,10,10,7,8,4,10,8,25,20,10,20,15,10,7,9,7,6,6,0
415,384,10,20,40,10,10,10,7,8,4,10,8,20,20,20,20,20,0,8,8,9,8,9,0
415,385,10,20,40,10,10,10,7,8,4,10,8,25,20,20,20,10,5,8,8,6,8,6,0
415,386,10,20,40,10,10,10,7,8,4,10,8,15,10,30,10,15,20,7,8,9,9,9,0
415,387,10,20,40,10,10,10,7,8,4,10,8,20,15,25,15,15,10,8,8,8,8,8,0
415,388,10,20,40,10,10,10,7,8,4,10,8,22,17,15,15,15,16,8,8,7,8,8,0
415,389,10,20,40,10,10,10,7,8,4,10,8,20,30,20,20,0,10,8,10,9,7,5,0
415,390,10,20,40,10,10,10,7,8,4,10,8,10,20,20,10,10,30,8,8,8,8,8,1
415,391,10,20,40,10,10,10,7,8,4,10,8,35,0,35,10,10,10,8,9,9,9,7,0
415,392,10,20,40,10,10,10,7,8,4,10,8,15,20,15,30,10,10,4,7,7,8,7,0
415,393,10,20,40,10,10,10,7,8,4,10,8,8,20,25,25,12,10,7,9,8,8,8,0
415,394,10,20,40,10,10,10,7,8,4,10,8,18,19,16,15,15,17,9,8,7,7,7,0
415,395,10,20,40,10,10,10,7,8,4,10,8,20,20,20,10,10,20,8,8,7,9,7,0
415,396,10,20,40,10,10,10,7,8,4,10,8,15,18,18,18,15,16,8,10,10,10,8,0
422,417,30,25,20,10,10,5,8,10,8,8,8,20,20,20,10,10,20,7,8,4,8,8,1
422,418,30,25,20,10,10,5,8,10,8,8,8,15,25,20,15,10,15,7,9,7,8,5,0
422,419,30,25,20,10,10,5,8,10,8,8,8,5,30,20,10,5,30,9,8,5,9,3,1
422,420,30,25,20,10,10,5,8,10,8,8,8,10,10,40,10,15,15,8,9,7,10,7,1
422,421,30,25,20,10,10,5,8,10,8,8,8,20,10,30,20,10,10,7,7,6,6,6,1
423,417,30,20,30,10,5,5,7,9,8,9,9,20,20,20,10,10,20,7,8,4,8,8,0
423,418,30,20,30,10,5,5,7,9,8,9,9,15,25,20,15,10,15,7,9,7,8,5,0
423,419,30,20,30,10,5,5,7,9,8,9,9,5,30,20,10,5,30,9,8,5,9,3,0
423,420,30,20,30,10,5,5,7,9,8,9,9,10,10,40,10,15,15,8,9,7,10,7,0
423,421,30,20,30,10,5,5,7,9,8,9,9,20,10,30,20,10,10,7,7,6,6,6,1
424,417,17,16,17,17,17,16,7,7,7,7,7,20,20,20,10,10,20,7,8,4,8,8,1
424,418,17,16,17,17,17,16,7,7,7,7,7,15,25,20,15,10,15,7,9,7,8,5,0
424,419,17,16,17,17,17,16,7,7,7,7,7,5,30,20,10,5,30,9,8,5,9,3,0
424,420,17,16,17,17,17,16,7,7,7,7,7,10,10,40,10,15,15,8,9,7,10,7,1
424,421,17,16,17,17,17,16,7,7,7,7,7,20,10,30,20,10,10,7,7,6,6,6,0
425,417,16,25,20,12,12,15,6,9,6,9,9,20,20,20,10,10,20,7,8,4,8,8,0
425,418,16,25,20,12,12,15,6,9,6,9,9,15,25,20,15,10,15,7,9,7,8,5,0
425,419,16,25,20,12,12,15,6,9,6,9,9,5,30,20,10,5,30,9,8,5,9,3,0
425,420,16,25,20,12,12,15,6,9,6,9,9,10,10,40,10,15,15,8,9,7,10,7,0
425,421,16,25,20,12,12,15,6,9,6,9,9,20,10,30,20,10,10,7,7,6,6,6,0
426,417,25,7,35,20,8,5,8,8,8,10,9,20,20,20,10,10,20,7,8,4,8,8,0
426,418,25,7,35,20,8,5,8,8,8,10,9,15,25,20,15,10,15,7,9,7,8,5,0
426,419,25,7,35,20,8,5,8,8,8,10,9,5,30,20,10,5,30,9,8,5,9,3,0
426,420,25,7,35,20,8,5,8,8,8,10,9,10,10,40,10,15,15,8,9,7,10,7,0
426,421,25,7,35,20,8,5,8,8,8,10,9,20,10,30,20,10,10,7,7,6,6,6,0
427,417,20,20,20,20,20,20,7,10,8,7,9,20,20,20,10,10,20,7,8,4,8,8,0
427,418,20,20,20,20,20,20,7,10,8,7,9,15,25,20,15,10,15,7,9,7,8,5,0
427,419,20,20,20,20,20,20,7,10,8,7,9,5,30,20,10,5,30,9,8,5,9,3,1
427,420,20,20,20,20,20,20,7,10,8,7,9,10,10,40,10,15,15,8,9,7,10,7,0
427,421,20,20,20,20,20,20,7,10,8,7,9,20,10,30,20,10,10,7,7,6,6,6,0
428,417,60,10,10,10,10,0,8,8,7,9,9,20,20,20,10,10,20,7,8,4,8,8,1
428,418,60,10,10,10,10,0,8,8,7,9,9,15,25,20,15,10,15,7,9,7,8,5,0
428,419,60,10,10,10,10,0,8,8,7,9,9,5,30,20,10,5,30,9,8,5,9,3,1
428,420,60,10,10,10,10,0,8,8,7,9,9,10,10,40,10,15,15,8,9,7,10,7,0
428,421,60,10,10,10,10,0,8,8,7,9,9,20,10,30,20,10,10,7,7,6,6,6,1
429,417,55,10,15,15,5,0,8,8,9,9,8,20,20,20,10,10,20,7,8,4,8,8,0
429,418,55,10,15,15,5,0,8,8,9,9,8,15,25,20,15,10,15,7,9,7,8,5,0
429,419,55,10,15,15,5,0,8,8,9,9,8,5,30,20,10,5,30,9,8,5,9,3,1
429,420,55,10,15,15,5,0,8,8,9,9,8,10,10,40,10,15,15,8,9,7,10,7,0
429,421,55,10,15,15,5,0,8,8,9,9,8,20,10,30,20,10,10,7,7,6,6,6,1
440,430,35,5,30,20,5,5,8,8,9,9,9,10,25,15,20,15,15,5,8,8,5,8,0
440,431,35,5,30,20,5,5,8,8,9,9,9,15,15,25,15,15,15,7,10,7,9,10,0
440,432,35,5,30,20,5,5,8,8,9,9,9,15,30,30,10,10,5,7,8,8,8,8,1
440,433,35,5,30,20,5,5,8,8,9,9,9,20,20,20,20,10,10,8,6,7,8,5,0
440,434,35,5,30,20,5,5,8,8,9,9,9,30,15,15,30,0,10,7,7,8,6,4,0
440,435,35,5,30,20,5,5,8,8,9,9,9,25,5,20,25,15,10,7,9,9,9,9,1
440,436,35,5,30,20,5,5,8,8,9,9,9,28,8,17,22,17,8,9,8,10,7,6,1
440,437,35,5,30,20,5,5,8,8,9,9,9,15,15,18,18,14,20,7,9,9,9,8,1
440,438,35,5,30,20,5,5,8,8,9,9,9,14,15,16,17,18,20,7,8,7,7,7,1
440,439,35,5,30,20,5,5,8,8,9,9,9,20,10,50,5,10,5,8,8,7,7,7,0
441,430,35,10,25,20,5,5,8,7,8,9,8,10,25,15,20,15,15,5,8,8,5,8,0
441,431,35,10,25,20,5,5,8,7,8,9,8,15,15,25,15,15,15,7,10,7,9,10,0
441,432,35,10,25,20,5,5,8,7,8,9,8,15,30,30,10,10,5,7,8,8,8,8,1
441,433,35,10,25,20,5,5,8,7,8,9,8,20,20,20,20,10,10,8,6,7,8,5,0
441,434,35,10,25,20,5,5,8,7,8,9,8,30,15,15,30,0,10,7,7,8,6,4,0
441,435,35,10,25,20,5,5,8,7,8,9,8,25,5,20,25,15,10,7,9,9,9,9,1
441,436,35,10,25,20,5,5,8,7,8,9,8,28,8,17,22,17,8,9,8,10,7,6,1
441,437,35,10,25,20,5,5,8,7,8,9,8,15,15,18,18,14,20,7,9,9,9,8,1
441,438,35,10,25,20,5,5,8,7,8,9,8,14,15,16,17,18,20,7,8,7,7,7,0
441,439,35,10,25,20,5,5,8,7,8,9,8,20,10,50,5,10,5,8,8,7,7,7,1
442,430,40,10,0,45,0,5,7,9,8,8,9,10,25,15,20,15,15,5,8,8,5,8,0
442,431,40,10,0,45,0,5,7,9,8,8,9,15,15,25,15,15,15,7,10,7,9,10,1
442,432,40,10,0,45,0,5,7,9,8,8,9,15,30,30,10,10,5,7,8,8,8,8,1
442,433,40,10,0,45,0,5,7,9,8,8,9,20,20,20,20,10,10,8,6,7,8,5,1
442,434,40,10,0,45,0,5,7,9,8,8,9,30,15,15,30,0,10,7,7,8,6,4,0
442,435,40,10,0,45,0,5,7,9,8,8,9,25,5,20,25,15,10,7,9,9,9,9,0
442,436,40,10,0,45,0,5,7,9,8,8,9,28,8,17,22,17,8,9,8,10,7,6,0
442,437,40,10,0,45,0,5,7,9,8,8,9,15,15,18,18,14,20,7,9,9,9,8,1
442,438,40,10,0,45,0,5,7,9,8,8,9,14,15,16,17,18,20,7,8,7,7,7,0
442,439,40,10,0,45,0,5,7,9,8,8,9,20,10,50,5,10,5,8,8,7,7,7,0
443,430,30,25,10,20,0,15,7,10,9,7,7,10,25,15,20,15,15,5,8,8,5,8,0
443,431,30,25,10,20,0,15,7,10,9,7,7,15,15,25,15,15,15,7,10,7,9,10,0
443,432,30,25,10,20,0,15,7,10,9,7,7,15,30,30,10,10,5,7,8,8,8,8,1
443,433,30,25,10,20,0,15,7,10,9,7,7,20,20,20,20,10,10,8,6,7,8,5,1
443,434,30,25,10,20,0,15,7,10,9,7,7,30,15,15,30,0,10,7,7,8,6,4,0
443,435,30,25,10,20,0,15,7,10,9,7,7,25,5,20,25,15,10,7,9,9,9,9,0
443,436,30,25,10,20,0,15,7,10,9,7,7,28,8,17,22,17,8,9,8,10,7,6,0
443,437,30,25,10,20,0,15,7,10,9,7,7,15,15,18,18,14,20,7,9,9,9,8,0
443,438,30,25,10,20,0,15,7,10,9,7,7,14,15,16,17,18,20,7,8,7,7,7,0
443,439,30,25,10,20,0,15,7,10,9,7,7,20,10,50,5,10,5,8,8,7,7,7,0
444,430,50,10,10,30,0,0,8,7,9,8,7,10,25,15,20,15,15,5,8,8,5,8,0
444,431,50,10,10,30,0,0,8,7,9,8,7,15,15,25,15,15,15,7,10,7,9,10,1
444,432,50,10,10,30,0,0,8,7,9,8,7,15,30,30,10,10,5,7,8,8,8,8,1
444,433,50,10,10,30,0,0,8,7,9,8,7,20,20,20,20,10,10,8,6,7,8,5,0
444,434,50,10,10,30,0,0,8,7,9,8,7,30,15,15,30,0,10,7,7,8,6,4,0
444,435,50,10,10,30,0,0,8,7,9,8,7,25,5,20,25,15,10,7,9,9,9,9,1
444,436,50,10,10,30,0,0,8,7,9,8,7,28,8,17,22,17,8,9,8,10,7,6,0
444,437,50,10,10,30,0,0,8,7,9,8,7,15,15,18,18,14,20,7,9,9,9,8,1
444,438,50,10,10,30,0,0,8,7,9,8,7,14,15,16,17,18,20,7,8,7,7,7,0
444,439,50,10,10,30,0,0,8,7,9,8,7,20,10,50,5,10,5,8,8,7,7,7,1
445,430,40,12,18,12,6,12,9,8,7,10,7,10,25,15,20,15,15,5,8,8,5,8,0
445,431,40,12,18,12,6,12,9,8,7,10,7,15,15,25,15,15,15,7,10,7,9,10,0
445,432,40,12,18,12,6,12,9,8,7,10,7,15,30,30,10,10,5,7,8,8,8,8,1
445,433,40,12,18,12,6,12,9,8,7,10,7,20,20,20,20,10,10,8,6,7,8,5,0
445,434,40,12,18,12,6,12,9,8,7,10,7,30,15,15,30,0,10,7,7,8,6,4,0
445,435,40,12,18,12,6,12,9,8,7,10,7,25,5,20,25,15,10,7,9,9,9,9,0
445,436,40,12,18,12,6,12,9,8,7,10,7,28,8,17,22,17,8,9,8,10,7,6,0
445,437,40,12,18,12,6,12,9,8,7,10,7,15,15,18,18,14,20,7,9,9,9,8,1
445,438,40,12,18,12,6,12,9,8,7,10,7,14,15,16,17,18,20,7,8,7,7,7,1
445,439,40,12,18,12,6,12,9,8,7,10,7,20,10,50,5,10,5,8,8,7,7,7,1
446,430,30,20,25,15,10,0,6,8,9,7,5,10,25,15,20,15,15,5,8,8,5,8,0
446,431,30,20,25,15,10,0,6,8,9,7,5,15,15,25,15,15,15,7,10,7,9,10,0
446,432,30,20,25,15,10,0,6,8,9,7,5,15,30,30,10,10,5,7,8,8,8,8,1
446,433,30,20,25,15,10,0,6,8,9,7,5,20,20,20,20,10,10,8,6,7,8,5,1
446,434,30,20,25,15,10,0,6,8,9,7,5,30,15,15,30,0,10,7,7,8,6,4,0
446,435,30,20,25,15,10,0,6,8,9,7,5,25,5,20,25,15,10,7,9,9,9,9,0
446,436,30,20,25,15,10,0,6,8,9,7,5,28,8,17,22,17,8,9,8,10,7,6,0
446,437,30,20,25,15,10,0,6,8,9,7,5,15,15,18,18,14,20,7,9,9,9,8,1
446,438,30,20,25,15,10,0,6,8,9,7,5,14,15,16,17,18,20,7,8,7,7,7,1
446,439,30,20,25,15,10,0,6,8,9,7,5,20,10,50,5,10,5,8,8,7,7,7,1
