iid,pid,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec_o
432,452,15,30,30,10,10,5,7,8,8,8,8,35,30,25,5,0,5,7,8,7,10,8,1
432,453,15,30,30,10,10,5,7,8,8,8,8,30,30,30,5,0,5,5,6,7,8,5,1
433,440,20,20,20,20,10,10,8,6,7,8,5,35,5,30,20,5,5,8,8,9,9,9,0
433,441,20,20,20,20,10,10,8,6,7,8,5,35,10,25,20,5,5,8,7,8,9,8,0
433,442,20,20,20,20,10,10,8,6,7,8,5,40,10,0,45,0,5,7,9,8,8,9,1
433,443,20,20,20,20,10,10,8,6,7,8,5,30,25,10,20,0,15,7,10,9,7,7,0
433,444,20,20,20,20,10,10,8,6,7,8,5,50,10,10,30,0,0,8,7,9,8,7,0
433,445,20,20,20,20,10,10,8,6,7,8,5,40,12,18,12,6,12,9,8,7,10,7,1
433,446,20,20,20,20,10,10,8,6,7,8,5,30,20,25,15,10,0,6,8,9,7,5,1
433,447,20,20,20,20,10,10,8,6,7,8,5,15,30,25,20,0,10,6,10,6,7,4,0
433,448,20,20,20,20,10,10,8,6,7,8,5,25,15,25,25,5,5,8,9,8,9,10,0
433,449,20,20,20,20,10,10,8,6,7,8,5,55,2,1,40,1,1,7,10,10,10,8,1
433,450,20,20,20,20,10,10,8,6,7,8,5,50,5,5,5,5,30,9,6,7,10,10,0
433,451,20,20,20,20,10,10,8,6,7,8,5,20,40,5,20,5,10,2,4,4,4,4,1
433,452,20,20,20,20,10,10,8,6,7,8,5,35,30,25,5,0,5,7,8,7,10,8,0
433,453,20,20,20,20,10,10,8,6,7,8,5,30,30,30,5,0,5,5,6,7,8,5,1
434,440,30,15,15,30,0,10,7,7,8,6,4,35,5,30,20,5,5,8,8,9,9,9,0
434,441,30,15,15,30,0,10,7,7,8,6,4,35,10,25,20,5,5,8,7,8,9,8,1
434,442,30,15,15,30,0,10,7,7,8,6,4,40,10,0,45,0,5,7,9,8,8,9,1
434,443,30,15,15,30,0,10,7,7,8,6,4,30,25,10,20,0,15,7,10,9,7,7,1
434,444,30,15,15,30,0,10,7,7,8,6,4,50,10,10,30,0,0,8,7,9,8,7,0
434,445,30,15,15,30,0,10,7,7,8,6,4,40,12,18,12,6,12,9,8,7,10,7,0
434,446,30,15,15,30,0,10,7,7,8,6,4,30,20,25,15,10,0,6,8,9,7,5,1
434,447,30,15,15,30,0,10,7,7,8,6,4,15,30,25,20,0,10,6,10,6,7,4,1
434,448,30,15,15,30,0,10,7,7,8,6,4,25,15,25,25,5,5,8,9,8,9,10,1
434,449,30,15,15,30,0,10,7,7,8,6,4,55,2,1,40,1,1,7,10,10,10,8,1
434,450,30,15,15,30,0,10,7,7,8,6,4,50,5,5,5,5,30,9,6,7,10,10,1
434,451,30,15,15,30,0,10,7,7,8,6,4,20,40,5,20,5,10,2,4,4,4,4,1
434,452,30,15,15,30,0,10,7,7,8,6,4,35,30,25,5,0,5,7,8,7,10,8,1
434,453,30,15,15,30,0,10,7,7,8,6,4,30,30,30,5,0,5,5,6,7,8,5,1
435,440,25,5,20,25,15,10,7,9,9,9,9,35,5,30,20,5,5,8,8,9,9,9,0
435,441,25,5,20,25,15,10,7,9,9,9,9,35,10,25,20,5,5,8,7,8,9,8,1
435,442,25,5,20,25,15,10,7,9,9,9,9,40,10,0,45,0,5,7,9,8,8,9,1
435,443,25,5,20,25,15,10,7,9,9,9,9,30,25,10,20,0,15,7,10,9,7,7,0
435,444,25,5,20,25,15,10,7,9,9,9,9,50,10,10,30,0,0,8,7,9,8,7,0
435,445,25,5,20,25,15,10,7,9,9,9,9,40,12,18,12,6,12,9,8,7,10,7,0
435,446,25,5,20,25,15,10,7,9,9,9,9,30,20,25,15,10,0,6,8,9,7,5,0
435,447,25,5,20,25,15,10,7,9,9,9,9,15,30,25,20,0,10,6,10,6,7,4,0
435,448,25,5,20,25,15,10,7,9,9,9,9,25,15,25,25,5,5,8,9,8,9,10,1
435,449,25,5,20,25,15,10,7,9,9,9,9,55,2,1,40,1,1,7,10,10,10,8,1
435,450,25,5,20,25,15,10,7,9,9,9,9,50,5,5,5,5,30,9,6,7,10,10,0
435,451,25,5,20,25,15,10,7,9,9,9,9,20,40,5,20,5,10,2,4,4,4,4,0
435,452,25,5,20,25,15,10,7,9,9,9,9,35,30,25,5,0,5,7,8,7,10,8,0
435,453,25,5,20,25,15,10,7,9,9,9,9,30,30,30,5,0,5,5,6,7,8,5,0
436,440,28,8,17,22,17,8,9,8,10,7,6,35,5,30,20,5,5,8,8,9,9,9,0
436,441,28,8,17,22,17,8,9,8,10,7,6,35,10,25,20,5,5,8,7,8,9,8,0
436,442,28,8,17,22,17,8,9,8,10,7,6,40,10,0,45,0,5,7,9,8,8,9,1
436,443,28,8,17,22,17,8,9,8,10,7,6,30,25,10,20,0,15,7,10,9,7,7,1
436,444,28,8,17,22,17,8,9,8,10,7,6,50,10,10,30,0,0,8,7,9,8,7,0
436,445,28,8,17,22,17,8,9,8,10,7,6,40,12,18,12,6,12,9,8,7,10,7,1
436,446,28,8,17,22,17,8,9,8,10,7,6,30,20,25,15,10,0,6,8,9,7,5,1
436,447,28,8,17,22,17,8,9,8,10,7,6,15,30,25,20,0,10,6,10,6,7,4,0
436,448,28,8,17,22,17,8,9,8,10,7,6,25,15,25,25,5,5,8,9,8,9,10,1
436,449,28,8,17,22,17,8,9,8,10,7,6,55,2,1,40,1,1,7,10,10,10,8,1
436,450,28,8,17,22,17,8,9,8,10,7,6,50,5,5,5,5,30,9,6,7,10,10,0
436,451,28,8,17,22,17,8,9,8,10,7,6,20,40,5,20,5,10,2,4,4,4,4,0
436,452,28,8,17,22,17,8,9,8,10,7,6,35,30,25,5,0,5,7,8,7,10,8,1
436,453,28,8,17,22,17,8,9,8,10,7,6,30,30,30,5,0,5,5,6,7,8,5,0
437,440,15,15,18,18,14,20,7,9,9,9,8,35,5,30,20,5,5,8,8,9,9,9,0
437,441,15,15,18,18,14,20,7,9,9,9,8,35,10,25,20,5,5,8,7,8,9,8,1
437,442,15,15,18,18,14,20,7,9,9,9,8,40,10,0,45,0,5,7,9,8,8,9,1
437,443,15,15,18,18,14,20,7,9,9,9,8,30,25,10,20,0,15,7,10,9,7,7,0
437,444,15,15,18,18,14,20,7,9,9,9,8,50,10,10,30,0,0,8,7,9,8,7,0
437,445,15,15,18,18,14,20,7,9,9,9,8,40,12,18,12,6,12,9,8,7,10,7,0
437,446,15,15,18,18,14,20,7,9,9,9,8,30,20,25,15,10,0,6,8,9,7,5,0
437,447,15,15,18,18,14,20,7,9,9,9,8,15,30,25,20,0,10,6,10,6,7,4,0
437,448,15,15,18,18,14,20,7,9,9,9,8,25,15,25,25,5,5,8,9,8,9,10,1
437,449,15,15,18,18,14,20,7,9,9,9,8,55,2,1,40,1,1,7,10,10,10,8,0
437,450,15,15,18,18,14,20,7,9,9,9,8,50,5,5,5,5,30,9,6,7,10,10,0
437,451,15,15,18,18,14,20,7,9,9,9,8,20,40,5,20,5,10,2,4,4,4,4,1
437,452,15,15,18,18,14,20,7,9,9,9,8,35,30,25,5,0,5,7,8,7,10,8,0
437,453,15,15,18,18,14,20,7,9,9,9,8,30,30,30,5,0,5,5,6,7,8,5,0
438,440,14,15,16,17,18,20,7,8,7,7,7,35,5,30,20,5,5,8,8,9,9,9,0
438,441,14,15,16,17,18,20,7,8,7,7,7,35,10,25,20,5,5,8,7,8,9,8,1
438,442,14,15,16,17,18,20,7,8,7,7,7,40,10,0,45,0,5,7,9,8,8,9,1
438,443,14,15,16,17,18,20,7,8,7,7,7,30,25,10,20,0,15,7,10,9,7,7,1
438,444,14,15,16,17,18,20,7,8,7,7,7,50,10,10,30,0,0,8,7,9,8,7,0
438,445,14,15,16,17,18,20,7,8,7,7,7,40,12,18,12,6,12,9,8,7,10,7,0
438,446,14,15,16,17,18,20,7,8,7,7,7,30,20,25,15,10,0,6,8,9,7,5,1
438,447,14,15,16,17,18,20,7,8,7,7,7,15,30,25,20,0,10,6,10,6,7,4,0
438,448,14,15,16,17,18,20,7,8,7,7,7,25,15,25,25,5,5,8,9,8,9,10,1
438,449,14,15,16,17,18,20,7,8,7,7,7,55,2,1,40,1,1,7,10,10,10,8,1
438,450,14,15,16,17,18,20,7,8,7,7,7,50,5,5,5,5,30,9,6,7,10,10,1
438,451,14,15,16,17,18,20,7,8,7,7,7,20,40,5,20,5,10,2,4,4,4,4,1
438,452,14,15,16,17,18,20,7,8,7,7,7,35,30,25,5,0,5,7,8,7,10,8,1
438,453,14,15,16,17,18,20,7,8,7,7,7,30,30,30,5,0,5,5,6,7,8,5,1
439,440,20,10,50,5,10,5,8,8,7,7,7,35,5,30,20,5,5,8,8,9,9,9,0
439,441,20,10,50,5,10,5,8,8,7,7,7,35,10,25,20,5,5,8,7,8,9,8,0
439,442,20,10,50,5,10,5,8,8,7,7,7,40,10,0,45,0,5,7,9,8,8,9,1
439,443,20,10,50,5,10,5,8,8,7,7,7,30,25,10,20,0,15,7,10,9,7,7,0
439,444,20,10,50,5,10,5,8,8,7,7,7,50,10,10,30,0,0,8,7,9,8,7,0
439,445,20,10,50,5,10,5,8,8,7,7,7,40,12,18,12,6,12,9,8,7,10,7,1
439,446,20,10,50,5,10,5,8,8,7,7,7,30,20,25,15,10,0,6,8,9,7,5,1
439,447,20,10,50,5,10,5,8,8,7,7,7,15,30,25,20,0,10,6,10,6,7,4,0
439,448,20,10,50,5,10,5,8,8,7,7,7,25,15,25,25,5,5,8,9,8,9,10,1
439,449,20,10,50,5,10,5,8,8,7,7,7,55,2,1,40,1,1,7,10,10,10,8,1
439,450,20,10,50,5,10,5,8,8,7,7,7,50,5,5,5,5,30,9,6,7,10,10,1
439,451,20,10,50,5,10,5,8,8,7,7,7,20,40,5,20,5,10,2,4,4,4,4,1
439,452,20,10,50,5,10,5,8,8,7,7,7,35,30,25,5,0,5,7,8,7,10,8,1
439,453,20,10,50,5,10,5,8,8,7,7,7,30,30,30,5,0,5,5,6,7,8,5,1
454,460,10,20,20,20,10,20,8,9,9,9,7,20,10,20,15,15,20,8,8,7,9,7,0
454,461,10,20,20,20,10,20,8,9,9,9,7,40,20,20,10,10,0,6,8,9,8,7,1
454,462,10,20,20,20,10,20,8,9,9,9,7,30,30,10,10,0,20,4,9,6,8,2,1
454,463,10,20,20,20,10,20,8,9,9,9,7,15,15,15,15,15,25,6,7,7,8,7,0
454,464,10,20,20,20,10,20,8,9,9,9,7,15,15,15,20,15,20,5,8,8,9,10,0
454,465,10,20,20,20,10,20,8,9,9,9,7,20,20,20,20,20,0,7,10,8,7,5,1
455,460,10,25,20,16,20,9,7,9,9,8,8,20,10,20,15,15,20,8,8,7,9,7,0
455,461,10,25,20,16,20,9,7,9,9,8,8,40,20,20,10,10,0,6,8,9,8,7,0
455,462,10,25,20,16,20,9,7,9,9,8,8,30,30,10,10,0,20,4,9,6,8,2,0
455,463,10,25,20,16,20,9,7,9,9,8,8,15,15,15,15,15,25,6,7,7,8,7,0
455,464,10,25,20,16,20,9,7,9,9,8,8,15,15,15,20,15,20,5,8,8,9,10,0
455,465,10,25,20,16,20,9,7,9,9,8,8,20,20,20,20,20,0,7,10,8,7,5,1
456,460,25,20,15,10,15,15,8,8,6,7,7,20,10,20,15,15,20,8,8,7,9,7,1
456,461,25,20,15,10,15,15,8,8,6,7,7,40,20,20,10,10,0,6,8,9,8,7,1
456,462,25,20,15,10,15,15,8,8,6,7,7,30,30,10,10,0,20,4,9,6,8,2,1
456,463,25,20,15,10,15,15,8,8,6,7,7,15,15,15,15,15,25,6,7,7,8,7,1
456,464,25,20,15,10,15,15,8,8,6,7,7,15,15,15,20,15,20,5,8,8,9,10,1
456,465,25,20,15,10,15,15,8,8,6,7,7,20,20,20,20,20,0,7,10,8,7,5,1
457,460,25,0,25,25,0,25,7,6,7,8,3,20,10,20,15,15,20,8,8,7,9,7,0
457,461,25,0,25,25,0,25,7,6,7,8,3,40,20,20,10,10,0,6,8,9,8,7,0
457,462,25,0,25,25,0,25,7,6,7,8,3,30,30,10,10,0,20,4,9,6,8,2,1
457,463,25,0,25,25,0,25,7,6,7,8,3,15,15,15,15,15,25,6,7,7,8,7,0
457,464,25,0,25,25,0,25,7,6,7,8,3,15,15,15,20,15,20,5,8,8,9,10,0
457,465,25,0,25,25,0,25,7,6,7,8,3,20,20,20,20,20,0,7,10,8,7,5,0
458,460,50,5,25,20,0,0,10,10,9,10,10,20,10,20,15,15,20,8,8,7,9,7,0
458,461,50,5,25,20,0,0,10,10,9,10,10,40,20,20,10,10,0,6,8,9,8,7,0
458,462,50,5,25,20,0,0,10,10,9,10,10,30,30,10,10,0,20,4,9,6,8,2,1
458,463,50,5,25,20,0,0,10,10,9,10,10,15,15,15,15,15,25,6,7,7,8,7,0
458,464,50,5,25,20,0,0,10,10,9,10,10,15,15,15,20,15,20,5,8,8,9,10,1
458,465,50,5,25,20,0,0,10,10,9,10,10,20,20,20,20,20,0,7,10,8,7,5,0
459,460,30,10,10,30,10,10,5,5,5,5,8,20,10,20,15,15,20,8,8,7,9,7,0
459,461,30,10,10,30,10,10,5,5,5,5,8,40,20,20,10,10,0,6,8,9,8,7,1
459,462,30,10,10,30,10,10,5,5,5,5,8,30,30,10,10,0,20,4,9,6,8,2,1
459,463,30,10,10,30,10,10,5,5,5,5,8,15,15,15,15,15,25,6,7,7,8,7,0
459,464,30,10,10,30,10,10,5,5,5,5,8,15,15,15,20,15,20,5,8,8,9,10,1
459,465,30,10,10,30,10,10,5,5,5,5,8,20,20,20,20,20,0,7,10,8,7,5,1
466,481,10,20,20,15,20,15,7,9,7,8,8,25,20,15,20,5,15,8,7,8,9,5,0
466,482,10,20,20,15,20,15,7,9,7,8,8,20,10,22,20,15,13,7,10,9,8,8,0
466,483,10,20,20,15,20,15,7,9,7,8,8,40,20,20,20,0,0,8,10,10,10,10,0
466,484,10,20,20,15,20,15,7,9,7,8,8,16,16,20,16,16,16,4,8,2,9,9,1
466,485,10,20,20,15,20,15,7,9,7,8,8,20,15,20,15,15,15,8,8,7,8,7,1
466,486,10,20,20,15,20,15,7,9,7,8,8,20,20,20,15,10,15,7,10,8,9,9,1
466,487,10,20,20,15,20,15,7,9,7,8,8,25,26,15,10,9,15,7,9,6,8,5,1
466,488,10,20,20,15,20,15,7,9,7,8,8,15,20,20,20,5,20,5,10,7,10,8,1
466,489,10,20,20,15,20,15,7,9,7,8,8,20,10,20,20,20,0,6,8,8,9,10,1
466,490,10,20,20,15,20,15,7,9,7,8,8,30,15,20,10,10,15,3,7,6,8,6,1
466,491,10,20,20,15,20,15,7,9,7,8,8,30,10,25,20,8,7,7,7,7,7,7,1
466,492,10,20,20,15,20,15,7,9,7,8,8,30,0,30,30,10,0,10,10,10,10,10,0
466,493,10,20,20,15,20,15,7,9,7,8,8,30,10,10,30,10,10,7,7,8,8,8,0
466,494,10,20,20,15,20,15,7,9,7,8,8,25,25,25,25,0,0,9,10,10,10,7,1
466,495,10,20,20,15,20,15,7,9,7,8,8,20,20,20,15,15,10,7,7,7,8,9,1
467,481,20,20,20,20,20,0,8,8,8,8,8,25,20,15,20,5,15,8,7,8,9,5,1
467,482,20,20,20,20,20,0,8,8,8,8,8,20,10,22,20,15,13,7,10,9,8,8,1
467,483,20,20,20,20,20,0,8,8,8,8,8,40,20,20,20,0,0,8,10,10,10,10,0
467,484,20,20,20,20,20,0,8,8,8,8,8,16,16,20,16,16,16,4,8,2,9,9,1
467,485,20,20,20,20,20,0,8,8,8,8,8,20,15,20,15,15,15,8,8,7,8,7,1
467,486,20,20,20,20,20,0,8,8,8,8,8,20,20,20,15,10,15,7,10,8,9,9,0
467,487,20,20,20,20,20,0,8,8,8,8,8,25,26,15,10,9,15,7,9,6,8,5,0
467,488,20,20,20,20,20,0,8,8,8,8,8,15,20,20,20,5,20,5,10,7,10,8,1
467,489,20,20,20,20,20,0,8,8,8,8,8,20,10,20,20,20,0,6,8,8,9,10,1
467,490,20,20,20,20,20,0,8,8,8,8,8,30,15,20,10,10,15,3,7,6,8,6,1
467,491,20,20,20,20,20,0,8,8,8,8,8,30,10,25,20,8,7,7,7,7,7,7,1
467,492,20,20,20,20,20,0,8,8,8,8,8,30,0,30,30,10,0,10,10,10,10,10,1
467,493,20,20,20,20,20,0,8,8,8,8,8,30,10,10,30,10,10,7,7,8,8,8,0
467,494,20,20,20,20,20,0,8,8,8,8,8,25,25,25,25,0,0,9,10,10,10,7,0
467,495,20,20,20,20,20,0,8,8,8,8,8,20,20,20,15,15,10,7,7,7,8,9,1
468,481,15,25,15,15,15,15,8,9,6,8,8,25,20,15,20,5,15,8,7,8,9,5,1
468,482,15,25,15,15,15,15,8,9,6,8,8,20,10,22,20,15,13,7,10,9,8,8,1
468,483,15,25,15,15,15,15,8,9,6,8,8,40,20,20,20,0,0,8,10,10,10,10,0
468,484,15,25,15,15,15,15,8,9,6,8,8,16,16,20,16,16,16,4,8,2,9,9,1
468,485,15,25,15,15,15,15,8,9,6,8,8,20,15,20,15,15,15,8,8,7,8,7,1
468,486,15,25,15,15,15,15,8,9,6,8,8,20,20,20,15,10,15,7,10,8,9,9,0
468,487,15,25,15,15,15,15,8,9,6,8,8,25,26,15,10,9,15,7,9,6,8,5,1
468,488,15,25,15,15,15,15,8,9,6,8,8,15,20,20,20,5,20,5,10,7,10,8,1
468,489,15,25,15,15,15,15,8,9,6,8,8,20,10,20,20,20,0,6,8,8,9,10,1
468,490,15,25,15,15,15,15,8,9,6,8,8,30,15,20,10,10,15,3,7,6,8,6,1
468,491,15,25,15,15,15,15,8,9,6,8,8,30,10,25,20,8,7,7,7,7,7,7,0
468,492,15,25,15,15,15,15,8,9,6,8,8,30,0,30,30,10,0,10,10,10,10,10,1
468,493,15,25,15,15,15,15,8,9,6,8,8,30,10,10,30,10,10,7,7,8,8,8,0
468,494,15,25,15,15,15,15,8,9,6,8,8,25,25,25,25,0,0,9,10,10,10,7,1
468,495,15,25,15,15,15,15,8,9,6,8,8,20,20,20,15,15,10,7,7,7,8,9,0
469,481,20,10,20,20,10,20,8,8,8,6,6,25,20,15,20,5,15,8,7,8,9,5,0
469,482,20,10,20,20,10,20,8,8,8,6,6,20,10,22,20,15,13,7,10,9,8,8,1
469,483,20,10,20,20,10,20,8,8,8,6,6,40,20,20,20,0,0,8,10,10,10,10,1
469,484,20,10,20,20,10,20,8,8,8,6,6,16,16,20,16,16,16,4,8,2,9,9,1
469,485,20,10,20,20,10,20,8,8,8,6,6,20,15,20,15,15,15,8,8,7,8,7,1
469,486,20,10,20,20,10,20,8,8,8,6,6,20,20,20,15,10,15,7,10,8,9,9,0
469,487,20,10,20,20,10,20,8,8,8,6,6,25,26,15,10,9,15,7,9,6,8,5,1
469,488,20,10,20,20,10,20,8,8,8,6,6,15,20,20,20,5,20,5,10,7,10,8,0
469,489,20,10,20,20,10,20,8,8,8,6,6,20,10,20,20,20,0,6,8,8,9,10,1
469,490,20,10,20,20,10,20,8,8,8,6,6,30,15,20,10,10,15,3,7,6,8,6,1
469,491,20,10,20,20,10,20,8,8,8,6,6,30,10,25,20,8,7,7,7,7,7,7,1
469,492,20,10,20,20,10,20,8,8,8,6,6,30,0,30,30,10,0,10,10,10,10,10,1
469,493,20,10,20,20,10,20,8,8,8,6,6,30,10,10,30,10,10,7,7,8,8,8,1
469,494,20,10,20,20,10,20,8,8,8,6,6,25,25,25,25,0,0,9,10,10,10,7,0
469,495,20,10,20,20,10,20,8,8,8,6,6,20,20,20,15,15,10,7,7,7,8,9,1
470,481,10,20,25,25,10,10,4,9,5,8,6,25,20,15,20,5,15,8,7,8,9,5,0
470,482,10,20,25,25,10,10,4,9,5,8,6,20,10,22,20,15,13,7,10,9,8,8,1
470,483,10,20,25,25,10,10,4,9,5,8,6,40,20,20,20,0,0,8,10,10,10,10,0
470,484,10,20,25,25,10,10,4,9,5,8,6,16,16,20,16,16,16,4,8,2,9,9,1
470,485,10,20,25,25,10,10,4,9,5,8,6,20,15,20,15,15,15,8,8,7,8,7,1
470,486,10,20,25,25,10,10,4,9,5,8,6,20,20,20,15,10,15,7,10,8,9,9,0
470,487,10,20,25,25,10,10,4,9,5,8,6,25,26,15,10,9,15,7,9,6,8,5,1
470,488,10,20,25,25,10,10,4,9,5,8,6,15,20,20,20,5,20,5,10,7,10,8,1
470,489,10,20,25,25,10,10,4,9,5,8,6,20,10,20,20,20,0,6,8,8,9,10,1
470,490,10,20,25,25,10,10,4,9,5,8,6,30,15,20,10,10,15,3,7,6,8,6,1
470,491,10,20,25,25,10,10,4,9,5,8,6,30,10,25,20,8,7,7,7,7,7,7,1
470,492,10,20,25,25,10,10,4,9,5,8,6,30,0,30,30,10,0,10,10,10,10,10,1
470,493,10,20,25,25,10,10,4,9,5,8,6,30,10,10,30,10,10,7,7,8,8,8,0
470,494,10,20,25,25,10,10,4,9,5,8,6,25,25,25,25,0,0,9,10,10,10,7,1
470,495,10,20,25,25,10,10,4,9,5,8,6,20,20,20,15,15,10,7,7,7,8,9,1
471,481,15,15,25,10,15,20,7,8,8,9,9,25,20,15,20,5,15,8,7,8,9,5,0
471,482,15,15,25,10,15,20,7,8,8,9,9,20,10,22,20,15,13,7,10,9,8,8,0
471,483,15,15,25,10,15,20,7,8,8,9,9,40,20,20,20,0,0,8,10,10,10,10,0
471,484,15,15,25,10,15,20,7,8,8,9,9,16,16,20,16,16,16,4,8,2,9,9,1
471,485,15,15,25,10,15,20,7,8,8,9,9,20,15,20,15,15,15,8,8,7,8,7,1
471,486,15,15,25,10,15,20,7,8,8,9,9,20,20,20,15,10,15,7,10,8,9,9,0
471,487,15,15,25,10,15,20,7,8,8,9,9,25,26,15,10,9,15,7,9,6,8,5,1
471,488,15,15,25,10,15,20,7,8,8,9,9,15,20,20,20,5,20,5,10,7,10,8,0
471,489,15,15,25,10,15,20,7,8,8,9,9,20,10,20,20,20,0,6,8,8,9,10,1
471,490,15,15,25,10,15,20,7,8,8,9,9,30,15,20,10,10,15,3,7,6,8,6,1
471,491,15,15,25,10,15,20,7,8,8,9,9,30,10,25,20,8,7,7,7,7,7,7,0
471,492,15,15,25,10,15,20,7,8,8,9,9,30,0,30,30,10,0,10,10,10,10,10,1
471,493,15,15,25,10,15,20,7,8,8,9,9,30,10,10,30,10,10,7,7,8,8,8,0
471,494,15,15,25,10,15,20,7,8,8,9,9,25,25,25,25,0,0,9,10,10,10,7,1
471,495,15,15,25,10,15,20,7,8,8,9,9,20,20,20,15,15,10,7,7,7,8,9,0
472,481,10,25,25,20,10,10,8,10,10,8,9,25,20,15,20,5,15,8,7,8,9,5,0
472,482,10,25,25,20,10,10,8,10,10,8,9,20,10,22,20,15,13,7,10,9,8,8,1
472,483,10,25,25,20,10,10,8,10,10,8,9,40,20,20,20,0,0,8,10,10,10,10,0
472,484,10,25,25,20,10,10,8,10,10,8,9,16,16,20,16,16,16,4,8,2,9,9,1
472,485,10,25,25,20,10,10,8,10,10,8,9,20,15,20,15,15,15,8,8,7,8,7,1
472,486,10,25,25,20,10,10,8,10,10,8,9,20,20,20,15,10,15,7,10,8,9,9,0
472,487,10,25,25,20,10,10,8,10,10,8,9,25,26,15,10,9,15,7,9,6,8,5,1
472,488,10,25,25,20,10,10,8,10,10,8,9,15,20,20,20,5,20,5,10,7,10,8,1
472,489,10,25,25,20,10,10,8,10,10,8,9,20,10,20,20,20,0,6,8,8,9,10,0
472,490,10,25,25,20,10,10,8,10,10,8,9,30,15,20,10,10,15,3,7,6,8,6,0
472,491,10,25,25,20,10,10,8,10,10,8,9,30,10,25,20,8,7,7,7,7,7,7,0
472,492,10,25,25,20,10,10,8,10,10,8,9,30,0,30,30,10,0,10,10,10,10,10,1
472,493,10,25,25,20,10,10,8,10,10,8,9,30,10,10,30,10,10,7,7,8,8,8,0
472,494,10,25,25,20,10,10,8,10,10,8,9,25,25,25,25,0,0,9,10,10,10,7,0
472,495,10,25,25,20,10,10,8,10,10,8,9,20,20,20,15,15,10,7,7,7,8,9,1
473,481,15,20,20,15,15,15,7,9,8,10,7,25,20,15,20,5,15,8,7,8,9,5,0
473,482,15,20,20,15,15,15,7,9,8,10,7,20,10,22,20,15,13,7,10,9,8,8,0
473,483,15,20,20,15,15,15,7,9,8,10,7,40,20,20,20,0,0,8,10,10,10,10,0
473,484,15,20,20,15,15,15,7,9,8,10,7,16,16,20,16,16,16,4,8,2,9,9,1
473,485,15,20,20,15,15,15,7,9,8,10,7,20,15,20,15,15,15,8,8,7,8,7,0
473,486,15,20,20,15,15,15,7,9,8,10,7,20,20,20,15,10,15,7,10,8,9,9,0
473,487,15,20,20,15,15,15,7,9,8,10,7,25,26,15,10,9,15,7,9,6,8,5,0
473,488,15,20,20,15,15,15,7,9,8,10,7,15,20,20,20,5,20,5,10,7,10,8,0
473,489,15,20,20,15,15,15,7,9,8,10,7,20,10,20,20,20,0,6,8,8,9,10,0
473,490,15,20,20,15,15,15,7,9,8,10,7,30,15,20,10,10,15,3,7,6,8,6,0
473,491,15,20,20,15,15,15,7,9,8,10,7,30,10,25,20,8,7,7,7,7,7,7,0
473,492,15,20,20,15,15,15,7,9,8,10,7,30,0,30,30,10,0,10,10,10,10,10,0
473,493,15,20,20,15,15,15,7,9,8,10,7,30,10,10,30,10,10,7,7,8,8,8,0
473,494,15,20,20,15,15,15,7,9,8,10,7,25,25,25,25,0,0,9,10,10,10,7,0
473,495,15,20,20,15,15,15,7,9,8,10,7,20,20,20,15,15,10,7,7,7,8,9,0
474,481,15,20,10,30,5,20,9,9,10,8,7,25,20,15,20,5,15,8,7,8,9,5,1
474,482,15,20,10,30,5,20,9,9,10,8,7,20,10,22,20,15,13,7,10,9,8,8,1
474,483,15,20,10,30,5,20,9,9,10,8,7,40,20,20,20,0,0,8,10,10,10,10,0
474,484,15,20,10,30,5,20,9,9,10,8,7,16,16,20,16,16,16,4,8,2,9,9,1
474,485,15,20,10,30,5,20,9,9,10,8,7,20,15,20,15,15,15,8,8,7,8,7,1
474,486,15,20,10,30,5,20,9,9,10,8,7,20,20,20,15,10,15,7,10,8,9,9,1
474,487,15,20,10,30,5,20,9,9,10,8,7,25,26,15,10,9,15,7,9,6,8,5,1
474,488,15,20,10,30,5,20,9,9,10,8,7,15,20,20,20,5,20,5,10,7,10,8,1
474,489,15,20,10,30,5,20,9,9,10,8,7,20,10,20,20,20,0,6,8,8,9,10,1
474,490,15,20,10,30,5,20,9,9,10,8,7,30,15,20,10,10,15,3,7,6,8,6,1
474,491,15,20,10,30,5,20,9,9,10,8,7,30,10,25,20,8,7,7,7,7,7,7,0
474,492,15,20,10,30,5,20,9,9,10,8,7,30,0,30,30,10,0,10,10,10,10,10,1
474,493,15,20,10,30,5,20,9,9,10,8,7,30,10,10,30,10,10,7,7,8,8,8,0
474,494,15,20,10,30,5,20,9,9,10,8,7,25,25,25,25,0,0,9,10,10,10,7,1
474,495,15,20,10,30,5,20,9,9,10,8,7,20,20,20,15,15,10,7,7,7,8,9,1
475,481,10,15,30,10,15,20,5,8,5,7,7,25,20,15,20,5,15,8,7,8,9,5,1
475,482,10,15,30,10,15,20,5,8,5,7,7,20,10,22,20,15,13,7,10,9,8,8,0
475,483,10,15,30,10,15,20,5,8,5,7,7,40,20,20,20,0,0,8,10,10,10,10,0
475,484,10,15,30,10,15,20,5,8,5,7,7,16,16,20,16,16,16,4,8,2,9,9,1
475,485,10,15,30,10,15,20,5,8,5,7,7,20,15,20,15,15,15,8,8,7,8,7,1
475,486,10,15,30,10,15,20,5,8,5,7,7,20,20,20,15,10,15,7,10,8,9,9,0
